#Sun_1.0,Mercury_1.651e-07,Venus_2.44e-06,Earth_3e-06,Mars_3.22e-07,Jupiter_0.000954
#t = 0 
0.936108835544368,1.211920879360509,0.0,-0.642296394231209,0.4844604865258899,0.0
5.143407719699537,0.7641537535173272,0.0,-0.06452351918379128,0.43323308958235074,0.0
#t = 2.0 
7.854570586201784e-05,1.3833440293769891e-05,0.0,7.291958600371208e-05,1.652310994831472e-05,0.0
-0.2769609835468,0.23437102014626943,0.0,-1.0574928916456,-1.3096755711039552,0.0
-0.7017649409038319,-0.1168177423998734,0.0,0.194205275406759,-1.173049317545573,0.0
-0.4169905007762146,0.9088601795549653,0.0,-0.9088030243927003,-0.41709361065464967,0.0
0.7678557860858575,1.3221358935880492,0.0,-0.7018176072967491,0.3959072054428317,0.0
5.126134824414463,0.8722841559472319,0.0,-0.0736545707091888,0.4317780758229547,0.0
#t = 2.25 
9.763809108302506e-05,1.8209025593961136e-05,0.0,7.98102591218413e-05,1.835900823659637e-05,0.0
-0.321708628908522,-0.1641037317733124,0.0,0.7440455316257937,-1.5182370967898602,0.0
-0.594623701872997,-0.39169603828289856,0.0,0.6503091958398118,-0.9942037847057256,0.0
-0.6288638683055892,0.7774134742295981,0.0,-0.7773448865856515,-0.6289973821135276,0.0
0.58619993904,1.4092598720647318,0.0,-0.7493459135196345,0.29998370864593144,0.0
5.106583138122373,0.9800267912388585,0.0,-0.08275317760277921,0.4301310640827294,0.0
#t = 2.5 
0.00011847188515066428,2.295902554986243e-05,0.0,8.6941300356074e-05,1.9565655591959182e-05,0.0
0.013861762656049532,-0.37316038387845785,0.0,1.6364789195158662,0.0007700601296258842,0.0
-0.3860367492285553,-0.5997979304099176,0.0,0.9940156837682154,-0.6468946082604987,0.0
-0.8016258764758066,0.5976274793791277,0.0,-0.5975433137220485,-0.801791216439876,0.0
0.3942615276294703,1.4716449777629064,0.0,-0.7839365883324542,0.19827143574264086,0.0
5.084761273645692,1.087333747050877,0.0,-0.0918153289009132,0.4282927653692677,0.0
#t = 2.75 
0.000141156084928709,2.7974845798101577e-05,0.0,9.462639694481415e-05,2.0564396554466827e-05,0.0
0.34251095421687355,-0.17689104903392167,0.0,0.7518323544013458,1.3952597556561521,0.0
-0.11188179610262822,-0.7061490388597368,0.0,1.1675790891915165,-0.19223398098285754,0.0
-0.9245320011785789,0.38068128806774676,0.0,-0.3805774043241794,-0.9247284936711916,0.0
0.19537253026145984,1.5080556792528264,0.0,-0.8048441159307261,0.09248392472314945,0.0
5.060678844700277,1.194157299112986,0.0,-0.1008370287482714,0.4262639731978265,0.0
#t = 3.0 
0.00016582559968704956,3.325659383817058e-05,0.0,0.00010279328698904401,2.1740525902773775e-05,0.0
0.32914621397194693,0.19981837889251045,0.0,-0.8498733366566515,1.340138407806709,0.0
0.18121584216322356,-0.6934807208425319,0.0,1.1438526348038007,0.2915470826585687,0.0
-0.9899376970455496,0.14006519775495882,0.0,-0.13993857794817394,-0.9901627533239329,0.0
-0.006975863958468252,1.5176990022310792,0.0,-0.8115437847159982,-0.015556070038756368,0.0
5.034346461884196,1.3004499318261502,0.0,-0.10981429821547194,0.42404556339511107,0.0
#t = 3.25 
0.00019257389185488855,3.887529335908909e-05,0.0,0.00011121372996606498,2.327060328023572e-05,0.0
-0.013425776310848184,0.37223104147085634,0.0,-1.6362978298357447,-0.11936375929595953,0.0
0.4440718833216843,-0.5647335363584306,0.0,0.9295064178133082,0.7233976212390427,0.0
-0.9937740715722158,-0.10925824359366096,0.0,0.10940860256726102,-0.9940239883440946,0.0
-0.2091909541119255,1.500248530988841,0.0,-0.8037512540814026,-0.12394371539118494,0.0
5.005775728246811,1.4061643588116182,0.0,-0.11874317689487537,0.42163849383856444,0.0
#t = 3.5 
0.00022143513757298504,4.491661316360713e-05,0.0,0.00011967682681932321,2.509120447987445e-05,0.0
-0.3330523429343327,0.13832965164251984,0.0,-0.6274505764762026,-1.5719599574924232,0.0
0.6331545148573101,-0.34204093338603236,0.0,0.5621856267451526,1.032858391815553,0.0
-0.9358010943226804,-0.3517849146301081,0.0,0.3519576690735562,-0.9360722612174294,0.0
-0.4076407637075161,1.4558610908434315,0.0,-0.7814391118778686,-0.23072349611006962,0.0
4.974979234446025,1.5112535433844925,0.0,-0.12761972460335552,0.41904380417450576,0.0
#t = 3.75 
0.00025242030269003764,5.143003762082455e-05,0.0,0.00012824391560617058,2.703587385873259e-05,0.0
-0.2583193305579626,-0.25549122743744423,0.0,1.1511696164559306,-1.224177330247554,0.0
0.7174864029179916,-0.06269856414063431,0.0,0.10318577064487605,1.1705295077519606,0.0
-0.8196225071085966,-0.57243354752151,0.0,0.5726254062013895,-0.8199126615898039,0.0
-0.5987199272335563,1.3851850672731587,0.0,-0.7448493385360035,-0.3339246752959403,0.0
4.941970553507602,1.615670718979069,0.0,-0.13644002276919956,0.4162626156706422,0.0
#t = 4.0 
0.0002855844675749685,5.8456740449952306e-05,0.0,0.00013712418833483392,2.9253808121161198e-05,0.0
0.12026749575129848,-0.35765454961092624,0.0,1.5526286870428294,0.46124683578621,0.0
0.6833465714222072,0.2270154374242735,0.0,-0.3725418248694272,1.1147321079345474,0.0
-0.652461503452103,-0.7574838054329331,0.0,0.757690485920722,-0.652770643271895,0.0
-0.7789180714564006,1.2893594014546288,0.0,-0.6945006257666022,-0.431600294684501,0.0
4.906764235279479,1.719369409502836,0.0,-0.14520017561283877,0.4132961307207504,0.0
#t = 4.25 
0.0003209993377178454,6.610789433222004e-05,0.0,0.00014619984609882754,3.207337133804602e-05,0.0
0.37884770350261116,-0.07898640684677456,0.0,0.3348947871117811,1.543441829031858,0.0
0.5362960928563782,0.4791940918754194,0.0,-0.7876041211087661,0.8742492619258251,0.0
-0.44471120288143934,-0.8954295398203306,0.0,0.8956471003334654,-0.4450417138277542,0.0
-0.9448892714563377,1.170002482432963,0.0,-0.6311894843496233,-0.5218688459845654,0.0
4.869375800538624,1.8223034495149821,0.0,-0.1538963118026351,0.41014563199871473,0.0
#t = 4.5 
0.0003586706219172847,7.455291351895463e-05,0.0,0.0001551109145525372,3.559771613477401e-05,0.0
0.2611835550688546,0.27973661237518754,0.0,-1.197370118697243,1.0573848298005255,0.0
0.3003578676999797,0.6518586913669078,0.0,-1.0735684233009655,0.4872190224164674,0.0
-0.2092879734917673,-0.977694107684928,0.0,0.9779202173370014,-0.2096440639911335,0.0
-1.0935209117783022,1.0291903969762484,0.0,-0.555984251214136,-0.602957524468469,0.0
4.829821734627577,1.9244270041954323,0.0,-0.16252458649497453,0.40681248168761397,0.0
#t = 4.75 
0.0003985110878078801,8.395148388637597e-05,0.0,0.0001635034461345487,3.9649434251951265e-05,0.0
-0.11939142312312793,0.3486576791320315,0.0,-1.5484510775965652,-0.5916523452456621,0.0
0.014418429335155409,0.7157558094525658,0.0,-1.1816121489368445,0.01614623242823455,0.0
0.03917200467512165,-0.9991633146276624,0.0,0.9993979430387332,0.03878542373281144,0.0
-1.2220000931350856,0.8694243151035612,0.0,-0.47021136520066653,-0.6732456303635763,0.0
4.788119480570778,2.0256945891488067,0.0,-0.17108118342531764,0.4032981209275728,0.0
#t = 5.0 
0.0004401943083817296,9.434212098202446e-05,0.0,0.000171201822864062,4.37838285894618e-05,0.0
-0.3581178466384012,0.03123766757814562,0.0,-0.141530273471131,-1.6908167955739646,0.0
-0.2727223491708735,0.6598776609632319,0.0,-1.0919273534564147,-0.45917179633466815,0.0
0.2842639776476512,-0.9587872627784192,0.0,0.9590325597487576,0.2838427383170938,0.0
-1.3274999753487724,0.6943183797330167,0.0,-0.3758283791072482,-0.7311002540191609,0.0
4.744466977113125,2.125661478465806,0.0,-0.17952854760445688,0.3996192015863617,0.0
#t = 5.25 
0.0004839163299474435,0.00010577809668964994,0.0,0.00017855078147516383,4.764690549759943e-05,0.0
-0.17289927837105817,-0.3229447544260745,0.0,1.443001389805245,-0.8338280802633014,0.0
-0.5147765892720257,0.49241600169114713,0.0,-0.8163580010323781,-0.861652228944901,0.0
0.5127105137410469,-0.8587539471785954,0.0,0.859013574932994,0.5122517543015772,0.0
-1.408839841223773,0.5056661422084512,0.0,-0.27384040291786305,-0.7757955100383634,0.0
4.698532871267271,2.225086042703291,0.0,-0.1879307878376951,0.3957477669270517,0.0
#t = 5.5 
0.0005294719479904539,0.00011814571322300602,0.0,0.00018591278026913337,5.127633818249013e-05,0.0
0.21571574754096556,-0.3140009625540076,0.0,1.3510956339617763,0.8659912576122656,0.0
-0.6691091718064174,0.24120147776852965,0.0,-0.4001695824531144,-1.119165729444574,0.0
0.709311776393056,-0.7053207877167468,0.0,0.7055985868361285,0.7088146722550731,0.0
-1.4639777923584378,0.3076169456923195,0.0,-0.16654809515014332,-0.8061448309909378,0.0
4.650508493646632,2.3235206596821936,0.0,-0.1962501044559592,0.3916999092867285,0.0
#t = 5.75 
0.0005768816360832954,0.00013141609335204599,0.0,0.00019337725638935403,5.489800182183598e-05,0.0
0.38685356790053815,0.023333050044034766,0.0,-0.09798968172090779,1.5751104334382224,0.0
-0.7090348911021302,-0.05117785118981037,0.0,0.08548548036379079,-1.1859660615913048,0.0
0.8618472936714276,-0.5080264024540732,0.0,0.5083253344754307,0.8613123948447927,0.0
-1.4918437310896375,0.10384308554978076,0.0,-0.05601654447625349,-0.8215123939821551,0.0
4.600415036716375,2.420921441197204,0.0,-0.2044828108397217,0.38747738180525876,0.0
#t = 6.0 
0.0006261630355805493,0.00014560250079247695,0.0,0.00020087099129279939,5.8608683947069944e-05,0.0
0.17447231710020034,0.33720745951339176,0.0,-1.455132036934261,0.6911738598912739,0.0
-0.6276079565258837,-0.33478612030944543,0.0,0.5563384536869986,-1.0500638645678486,0.0
0.9608360557773649,-0.2791361097056853,0.0,0.27945765683325385,0.9602640587975906,0.0
-1.4918946671731992,-0.10186286251818608,0.0,0.055610875037988755,-0.8215741722914283,0.0
4.548274610135652,2.5172449469186384,0.0,-0.21262525628171877,0.3830820142403517,0.0
#t = 6.25 
0.0006773127490549276,0.00016072413252999612,0.0,0.00020831713908952513,6.235785820687124e-05,0.0
-0.21351219809268626,0.2958972682492733,0.0,-1.3259985484687535,-1.019953703884163,0.0
-0.4389401772364837,-0.5612534382379485,0.0,0.9309170891108106,-0.7357529378822206,0.0
1.0001259226371977,-0.03287973963454743,0.0,0.03322402919325845,0.9995164108908741,0.0
-1.4641278810246514,-0.30566740981566315,0.0,0.16616411782559395,-0.8063277534220403,0.0
4.494110231605142,2.612448203454092,0.0,-0.22067382742151245,0.3785157121823952,0.0
#t = 6.5 
0.0007303243237390764,0.00017676963245872164,0.0,0.00021580920306806686,6.597240197699417e-05,0.0
-0.35034725975972997,-0.08028436916330342,0.0,0.3660195724672283,-1.6555562177262122,0.0
-0.1755419426154304,-0.6923651125523721,0.0,1.1457790605932903,-0.29855573246292666,0.0
0.9772763326723556,0.21543275436759687,0.0,-0.215066084235667,0.976626911528801,0.0
-1.4090810276994634,-0.5037768003577504,0.0,0.2734989363848096,-0.7760926391618233,0.0
4.437945817323356,2.706488723199047,0.0,-0.2286249499079009,0.37378045622325823,0.0
#t = 6.75 
0.0007852525013866506,0.00019370092022204393,0.0,0.0002237147768091731,6.949231812048226e-05,0.0
-0.07092772698190719,-0.36312787451919015,0.0,1.6067293513968295,-0.3765289985035616,0.0
0.11767249689332586,-0.7065774251850909,0.0,1.1664683268178004,0.1858887461350684,0.0
0.8937104160839678,0.4503630447811083,0.0,-0.4499737800665203,0.8930166607488305,0.0
-1.3278192271279095,-0.6925165050159512,0.0,0.375548230174872,-0.7315007718975455,0.0
4.379806172045728,2.79932452299558,0.0,-0.2364750898662898,0.36887830119801707,0.0
#t = 7.0 
0.0008422323996160555,0.00021154561534398662,0.0,0.00023221198150366468,7.33665605409257e-05,0.0
0.2958548051220939,-0.2450657646203132,0.0,1.0471072276322657,1.1997180936428256,0.0
0.3913545142794329,-0.6023109047723194,0.0,0.99219498420772,0.6359231332679014,0.0
0.7546268631283487,0.657304440606341,0.0,-0.656891091470687,0.7538831095965447,0.0
-1.2219096442384745,-0.8684071810241616,0.0,0.47037046819906875,-0.6734778763317038,0.0
4.319716978780857,2.8909141425701104,0.0,-0.24422075543475993,0.36381137516145945,0.0
#t = 7.25 
0.0009013876399638118,0.00023044905001531665,0.0,0.0002410540801310666,7.800909179479811e-05,0.0
0.366240492944575,0.1254828284917933,0.0,-0.5308159760693957,1.4895670379282653,0.0
0.600056909118622,-0.39769116749939476,0.0,0.6542301555506547,0.9777049301612193,0.0
0.5686768592036672,0.823390397158074,0.0,-0.8229502014436153,0.5678774157613997,0.0
-1.0933845228506398,-1.028234927689493,0.0,0.5561933335191322,-0.6032166962259502,0.0
4.257704788062262,2.9812166627082393,0.0,-0.25185849857654385,0.35858187839260974,0.0
#t = 7.5 
0.0009627528927472033,0.00025062640021808095,0.0,0.00024981770353486995,8.355668671258001e-05,0.0
0.07280541021556412,0.36886226392191646,0.0,-1.6070100772241518,0.25383216786105367,0.0
0.709520272207405,-0.12712078332799917,0.0,0.20941410875889505,1.156441735153901,0.0
0.34742611320727756,0.9382948613900208,0.0,-0.9378244240449839,0.3465662946842344,0.0
-0.9446940750623363,-1.1691139758622164,0.0,0.6314510263250037,-0.5221434709800638,0.0
4.193797006779914,3.070191723217546,0.0,-0.25938491672414343,0.3531920826795979,0.0
#t = 7.75 
0.0010262557061100604,0.00027229017132504287,0.0,0.0002581017675483591,8.98481003400504e-05,0.0
-0.2899611119082641,0.21621795606995162,0.0,-0.9755929686270701,-1.3743811653000333,0.0
0.701917790733998,0.16450659619082683,0.0,-0.26938825071957956,1.143924262632166,0.0
0.10463550613555532,0.9948745275612717,0.0,-0.9943706226657688,0.10371210416966108,0.0
-0.7786509469558305,-1.2885403178309986,0.0,0.6948142148086486,-0.4318792754126976,0.0
4.128021886631794,3.1577995407184263,0.0,-0.2667966542208107,0.3476443306118391,0.0
#t = 8.0 
0.001091752934473252,0.0002955807965780905,0.0,0.00026579002336421585,9.651322861461078e-05,0.0
-0.30987809308129144,-0.18430702422135614,0.0,0.8361543328321824,-1.4674981897567438,0.0
0.5784992832421512,0.4289837936843114,0.0,-0.7043304564824692,0.9421307304599744,0.0
-0.14459475228148397,0.9896129825898131,0.0,-0.9890731038880692,-0.14558378407946476,0.0
-0.5983681829166594,-1.3844352163185958,0.0,0.7452120342747058,-0.3341980136652623,0.0
4.060408512222905,3.2440009262546368,0.0,-0.2740904036626004,0.34194103487089794,0.0
#t = 8.25 
0.0011591174769790523,0.0003205647143417617,0.0,0.0002730693257848303,0.00010340542284805624,0.0
0.03730434401136861,-0.3721806386630665,0.0,1.6301184894429905,0.09874281982405662,0.0
0.35940560250274506,0.622385267683013,0.0,-1.0240223562468511,0.582974490834562,0.0
-0.38476414125831826,0.9228391673431126,0.0,-0.9222616485559852,-0.3858203019887974,0.0
-0.40719270276738967,-1.4551779807907101,0.0,0.7818459993225358,-0.23098285763441131,0.0
3.990986788865642,3.3287573027110446,0.0,-0.28126290698564793,0.33608467729652164,0.0
#t = 8.5 
0.001228254183787706,0.0003473134170911935,0.0,0.0002799391724695252,0.00011064907057666443,0.0
0.35333925220488316,-0.15715865168985282,0.0,0.6689154674148444,1.4353692549277273,0.0
0.08066922955984097,0.7121177645505277,0.0,-1.174441606739992,0.12418738449526276,0.0
-0.6009355735993012,0.7987067330079635,0.0,-0.7980903582052397,-0.602060305119061,0.0
-0.20863628756430905,-1.4996278349320509,0.0,0.8041960989604962,-0.12418279184574296,0.0
3.919787430070367,3.4120307219292902,0.0,-0.28831095698322723,0.3300778074586087,0.0
#t = 8.75 
0.001299033514357845,0.00037591755000106463,0.0,0.0002861679772418629,0.00011822450399373765,0.0
0.3180862553068011,0.21819861313328268,0.0,-0.9275014326022728,1.2899155801468443,0.0
-0.2113317077725175,0.6824513078028241,0.0,-1.1281660149285433,-0.35871647409597207,0.0
-0.7796639840049288,0.6249356768248275,0.0,-0.6242790534330326,-0.7808588271122877,0.0
-0.006305953375898592,-1.5171350810503914,0.0,0.8120197370966672,-0.015770665371300178,0.0
3.8468419445885482,3.4937838814806215,0.0,-0.29523139923895186,0.3239230414846578,0.0
#t = 9.0 
0.0013712667491696984,0.0004064327071475211,0.0,0.00029154516125722203,0.0001258774727764831,0.0
-0.03465079423693063,0.37028287306805613,0.0,-1.6295049007779776,-0.21810961894511816,0.0
-0.4673547679951096,0.5375762602170784,0.0,-0.8903235469887074,-0.7840817481180896,0.0
-0.9098321160872431,0.4123323698963064,0.0,-0.4116333191087425,-0.9110984978514842,0.0
0.1961646065982959,-1.5075420978438312,0.0,0.8053443978281384,0.09229601746297586,0.0
3.7721826230140216,3.5739801412170253,0.0,-0.302021133629166,0.3176230613867373,0.0
#t = 9.25 
0.0014447322100255879,0.00043882534284654315,0.0,0.0002960514298099871,0.00013315732161730604,0.0
-0.33976307910073444,0.1169015552032568,0.0,-0.5286693657890137,-1.6090928502734212,0.0
-0.6436610146654262,0.3014167965260018,0.0,-0.49944848582026957,-1.078110158229871,0.0
-0.9833416094745219,0.17411779625302862,0.0,-0.173372856405549,-0.9846804860021584,0.0
0.39518106610248493,-1.4711749671043894,0.0,0.7844550567935137,0.19811075049556853,0.0
3.6958425240668644,3.652583539647626,0.0,-0.3086771154626451,0.311180614250215,0.0
#t = 9.5 
0.001519251922292681,0.0004729428288183658,0.0,0.00030008056184346817,0.00013963491833745504,0.0
-0.24077422640561885,-0.2713488641734942,0.0,1.2226653342079996,-1.148959268961232,0.0
-0.7098162263323822,0.01389563280306389,0.0,-0.02197969815117102,-1.18874740636447,0.0
-0.9956164473906444,-0.07489433203663154,0.0,0.0756900879575086,-0.9970283472696209,0.0
0.5872508238065753,-1.4088266889991172,0.0,0.7498774661760694,0.2998495966484282,0.0
3.617855460588417,3.7295588100891557,0.0,-0.31519635664008006,0.3045985113009133,0.0
#t = 9.75 
0.0015947833993329853,0.0005085790080844219,0.0,0.0003042253240459181,0.00014535824577724445,0.0
0.14264181109839855,-0.35026064445179744,0.0,1.519566052431833,0.5515502544774162,0.0
-0.654325423382945,-0.27591900489843646,0.0,0.45936877901979956,-1.0961762664649048,0.0
-0.9458876124188236,-0.3192186419834115,0.0,0.3200701400547898,-0.9473733206308139,0.0
0.7690407803919497,-1.3217330444376019,0.0,0.7023583991052889,0.395798420613139,0.0
3.538255985265326,3.8048713965788323,0.0,-0.32157592667364576,0.29787962687250946,0.0
#t = 10.0 
0.0016717058625171793,0.0005457407358575824,0.0,0.00030877014045746986,0.00015071478780392646,0.0
0.38441135856245756,-0.05566787393544282,0.0,0.23824352754820416,1.5607663597359995,0.0
-0.4859444083514043,-0.5193620325352076,0.0,0.862487349863512,-0.8155362307575723,0.0
-0.8366965393201545,-0.5444994627859376,0.0,0.5454088302254015,-0.8382563311852886,0.0
0.9380726164953103,-1.211057650208613,0.0,0.6425831658956219,0.484713309377571,0.0
3.4567515507960587,3.87877848254437,0.0,-0.32783761202057543,0.2909992213638039,0.0
